timestamp,process_key,process_name,cycle,step,voltage_v,value,mode,acq_channel
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),0,0,0.000000,-3.54648e-11,keithley_current_a,1
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),0,1,1.000000,4.62674e-07,keithley_current_a,1
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),1,2,0.000000,5.95808e-11,keithley_current_a,1
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),1,3,1.000000,4.62687e-07,keithley_current_a,1
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),2,4,0.000000,6.22749e-11,keithley_current_a,1
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),2,5,1.000000,4.62705e-07,keithley_current_a,1
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),3,6,0.000000,1.34659e-10,keithley_current_a,1
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),3,7,1.000000,4.62745e-07,keithley_current_a,1
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),4,8,0.000000,8.51989e-11,keithley_current_a,1
2026-02-16T18:03:37,mp1,МПП ДДИИ (loop mode),4,9,1.000000,4.62789e-07,keithley_current_a,1
2026-02-16T18:03:38,mp1,МПП ДДИИ (loop mode),5,10,0.000000,1.15168e-10,keithley_current_a,1
2026-02-16T18:03:38,mp1,МПП ДДИИ (loop mode),5,11,1.000000,4.62734e-07,keithley_current_a,1
2026-02-16T18:03:38,mp1,МПП ДДИИ (loop mode),6,12,0.000000,7.33972e-11,keithley_current_a,1
2026-02-16T18:03:38,mp1,МПП ДДИИ (loop mode),6,13,1.000000,4.62716e-07,keithley_current_a,1
2026-02-16T18:03:38,mp1,МПП ДДИИ (loop mode),7,14,0.000000,8.66175e-11,keithley_current_a,1
2026-02-16T18:03:38,mp1,МПП ДДИИ (loop mode),7,15,1.000000,4.62734e-07,keithley_current_a,1
2026-02-16T18:03:38,mp1,МПП ДДИИ (loop mode),8,16,0.000000,9.18508e-11,keithley_current_a,1
2026-02-16T18:03:38,mp1,МПП ДДИИ (loop mode),8,17,1.000000,4.62704e-07,keithley_current_a,1
2026-02-16T18:03:38,mp1,МПП ДДИИ (loop mode),9,18,0.000000,9.42349e-11,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),9,19,1.000000,4.62659e-07,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),10,20,0.000000,9.48668e-11,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),10,21,1.000000,4.62685e-07,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),11,22,0.000000,1.07622e-10,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),11,23,1.000000,4.62777e-07,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),12,24,0.000000,1.00958e-10,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),12,25,1.000000,4.62681e-07,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),13,26,0.000000,9.62973e-11,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),13,27,1.000000,4.62669e-07,keithley_current_a,1
2026-02-16T18:03:39,mp1,МПП ДДИИ (loop mode),14,28,0.000000,1.09899e-10,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),14,29,1.000000,4.62689e-07,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),15,30,0.000000,1.13583e-10,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),15,31,1.000000,4.62715e-07,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),16,32,0.000000,7.90954e-11,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),16,33,1.000000,4.62718e-07,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),17,34,0.000000,1.086e-10,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),17,35,1.000000,4.62726e-07,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),18,36,0.000000,1.01388e-10,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),18,37,1.000000,4.62676e-07,keithley_current_a,1
2026-02-16T18:03:40,mp1,МПП ДДИИ (loop mode),19,38,0.000000,1.23954e-10,keithley_current_a,1
2026-02-16T18:03:41,mp1,МПП ДДИИ (loop mode),19,39,1.000000,4.62749e-07,keithley_current_a,1
2026-02-16T18:03:41,mp1,МПП ДДИИ (loop mode),20,40,0.000000,9.54628e-11,keithley_current_a,1
2026-02-16T18:03:41,mp1,МПП ДДИИ (loop mode),20,41,1.000000,4.62713e-07,keithley_current_a,1
2026-02-16T18:03:41,mp1,МПП ДДИИ (loop mode),21,42,0.000000,1.24717e-10,keithley_current_a,1
2026-02-16T18:03:41,mp1,МПП ДДИИ (loop mode),21,43,1.000000,4.62701e-07,keithley_current_a,1
2026-02-16T18:03:41,mp1,МПП ДДИИ (loop mode),22,44,0.000000,1.24514e-10,keithley_current_a,1
2026-02-16T18:03:41,mp1,МПП ДДИИ (loop mode),22,45,1.000000,4.62691e-07,keithley_current_a,1
2026-02-16T18:03:41,mp1,МПП ДДИИ (loop mode),23,46,0.000000,1.13726e-10,keithley_current_a,1
2026-02-16T18:03:41,mp1,МПП ДДИИ (loop mode),23,47,1.000000,4.62724e-07,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),24,48,0.000000,7.94649e-11,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),24,49,1.000000,4.62729e-07,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),25,50,0.000000,1.23501e-10,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),25,51,1.000000,4.62736e-07,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),26,52,0.000000,1.35779e-10,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),26,53,1.000000,4.62717e-07,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),27,54,0.000000,9.57251e-11,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),27,55,1.000000,4.62664e-07,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),28,56,0.000000,1.00386e-10,keithley_current_a,1
2026-02-16T18:03:42,mp1,МПП ДДИИ (loop mode),28,57,1.000000,4.62714e-07,keithley_current_a,1
2026-02-16T18:03:43,mp1,МПП ДДИИ (loop mode),29,58,0.000000,1.07646e-10,keithley_current_a,1
2026-02-16T18:03:43,mp1,МПП ДДИИ (loop mode),29,59,1.000000,4.62765e-07,keithley_current_a,1
2026-02-16T18:03:43,mp1,МПП ДДИИ (loop mode),30,60,0.000000,1.15585e-10,keithley_current_a,1
