timestamp,process_key,process_name,cycle,step,voltage_v,value,mode,acq_channel
2026-03-04T19:08:18,mp1,CVC_SIPM1,0,0,22.999562,4.3751e-10,keithley_current_a,1
2026-03-04T19:08:18,mp1,CVC_SIPM1,0,1,23.068556,6.74927e-10,keithley_current_a,1
2026-03-04T19:08:18,mp1,CVC_SIPM1,0,2,23.137841,6.20568e-10,keithley_current_a,1
2026-03-04T19:08:18,mp1,CVC_SIPM1,0,3,23.207126,5.66638e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,4,23.276003,9.20379e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,5,23.345683,4.70817e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,6,23.414918,4.668e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,7,23.483406,1.20963e-09,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,8,23.553096,7.50148e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,9,23.622461,6.16133e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,10,23.691768,5.40078e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,11,23.760786,7.52091e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,12,23.830163,6.06132e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,13,23.899475,5.2495e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,14,23.968695,5.35381e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,15,24.037878,5.83112e-10,keithley_current_a,1
2026-03-04T19:08:19,mp1,CVC_SIPM1,0,16,24.107137,5.54979e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,17,24.176304,6.1909e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,18,24.245579,5.75006e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,19,24.314815,5.69856e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,20,24.384090,5.25451e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,21,24.453280,5.65898e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,22,24.522551,5.2613e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,23,24.591632,6.75297e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,24,24.660796,7.42841e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,25,24.730090,6.79553e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,26,24.799387,6.12926e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,27,24.868590,6.41e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,28,24.937943,5.18096e-10,keithley_current_a,1
2026-03-04T19:08:20,mp1,CVC_SIPM1,0,29,25.006927,7.65204e-10,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,30,25.076258,6.65009e-10,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,31,25.145518,6.35886e-10,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,32,25.214834,5.50652e-10,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,33,25.283988,6.27506e-10,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,34,25.353097,7.49254e-10,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,35,25.420786,2.29049e-09,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,36,25.485346,6.96133e-09,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,37,25.547393,1.41454e-08,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,38,25.606291,2.44783e-08,keithley_current_a,1
2026-03-04T19:08:21,mp1,CVC_SIPM1,0,39,25.664320,3.56799e-08,keithley_current_a,1
