timestamp,process_key,process_name,cycle,step,voltage_v,value,mode,acq_channel
2026-03-04T19:50:06,mp1,CVC_SIPM5,0,0,22.999515,4.85468e-10,keithley_current_a,1
2026-03-04T19:50:06,mp1,CVC_SIPM5,0,1,23.068708,5.22316e-10,keithley_current_a,1
2026-03-04T19:50:06,mp1,CVC_SIPM5,0,2,23.137958,5.03266e-10,keithley_current_a,1
2026-03-04T19:50:06,mp1,CVC_SIPM5,0,3,23.206954,7.38001e-10,keithley_current_a,1
2026-03-04T19:50:06,mp1,CVC_SIPM5,0,4,23.276414,5.08666e-10,keithley_current_a,1
2026-03-04T19:50:06,mp1,CVC_SIPM5,0,5,23.345575,5.78368e-10,keithley_current_a,1
2026-03-04T19:50:06,mp1,CVC_SIPM5,0,6,23.414819,5.65398e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,7,23.484142,4.73094e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,8,23.553383,4.63223e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,9,23.622578,4.98605e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,10,23.691826,4.81665e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,11,23.760966,5.72348e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,12,23.830300,4.69339e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,13,23.899540,4.59957e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,14,23.968754,4.76468e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,15,24.037875,5.86689e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,16,24.107171,5.21159e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,17,24.176416,5.07534e-10,keithley_current_a,1
2026-03-04T19:50:07,mp1,CVC_SIPM5,0,18,24.245657,4.97317e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,19,24.314880,5.04303e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,20,24.384178,4.37248e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,21,24.453278,5.68032e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,22,24.522594,4.82476e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,23,24.591746,5.62179e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,24,24.660905,6.33729e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,25,24.730166,6.02889e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,26,24.799439,5.60629e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,27,24.868667,5.63502e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,28,24.938004,4.57549e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,29,25.007131,5.60808e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,30,25.076426,4.97329e-10,keithley_current_a,1
2026-03-04T19:50:08,mp1,CVC_SIPM5,0,31,25.145715,4.3906e-10,keithley_current_a,1
2026-03-04T19:50:09,mp1,CVC_SIPM5,0,32,25.214959,4.25303e-10,keithley_current_a,1
2026-03-04T19:50:09,mp1,CVC_SIPM5,0,33,25.284170,4.45449e-10,keithley_current_a,1
2026-03-04T19:50:09,mp1,CVC_SIPM5,0,34,25.353338,5.08583e-10,keithley_current_a,1
2026-03-04T19:50:09,mp1,CVC_SIPM5,0,35,25.422193,8.83913e-10,keithley_current_a,1
2026-03-04T19:50:09,mp1,CVC_SIPM5,0,36,25.488863,3.44481e-09,keithley_current_a,1
2026-03-04T19:50:09,mp1,CVC_SIPM5,0,37,25.554260,7.27896e-09,keithley_current_a,1
2026-03-04T19:50:09,mp1,CVC_SIPM5,0,38,25.616268,1.45013e-08,keithley_current_a,1
2026-03-04T19:50:09,mp1,CVC_SIPM5,0,39,25.676562,2.34378e-08,keithley_current_a,1
